text1,text2,ZS response,final_val
There are very few people for whom some version of a vegan diet is not advisable.,Some medical conditions and medication that affect nutrition can prevent a person from going vegan.,Not Divergent,Not Divergent
Children of vegetarian mothers do not have a higher incidence of brain development issues than the children of omnivores (p. 1).,"Unless carefully balanced, a vegan diet can impair brain development in children.",Divergent,Divergent
"Mothers can breastfeed their children for years, and breast milk from vegan mothers has comparable nutritional value to that of non-vegans.",Deficiencies common in vegan diets increase the risk of growth and developmental problems in children and babies.,Divergent,Divergent
"Mothers can breastfeed their children for years, and breast milk from vegan mothers has comparable nutritional value to that of non-vegans.","Some vegans do not believe that breastfeeding is vegan. Avoiding breastfeeding is nutritionally sub-optimal, as breastmilk is a complete nutrient source.",Divergent,Divergent
Avoiding consensually sourced human breastmilk is a controversial form of veganism. A more moderate approach could be pursued instead.,"Some vegans do not believe that breastfeeding is vegan. Avoiding breastfeeding is nutritionally sub-optimal, as breastmilk is a complete nutrient source.",Not Divergent,Not Divergent
"Children are often pressured into eating meat by their parents, cultural conditioning, and advertisements (p. 6).","Since a strict vegan diet may not meet the nutritional requirements of children and adolescents (p. 6), it should not be forced on children until they are old enough to choose it for themselves.",Divergent,Divergent
"Children are often pressured into eating meat by their parents, cultural conditioning, and advertisements (p. 6).","Since babies and young children cannot decide what they eat, all food (including plant-based food) is essentially forced upon them.",Not Divergent,Not Divergent
"Parents should have the right to raise a child in accordance with their own values. When they are old enough, children can make their own decisions.","Since a strict vegan diet may not meet the nutritional requirements of children and adolescents (p. 6), it should not be forced on children until they are old enough to choose it for themselves.",Not Divergent,Not Divergent
"Parents should have the right to raise a child in accordance with their own values. When they are old enough, children can make their own decisions.","If a parent thinks that stealing is acceptable, that does not mean they should be allowed to raise their child to be a thief.",Divergent,Divergent
Disabled vegan advocates have argued that special accommodations can be made for disabled people where necessary.,"Many people with common disabilities may find veganism more challenging due to the time, energy, and fine motor skills required to prepare many vegan foods.",Not Divergent,Not Divergent
